latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.31231,103.47343,338.9,0.53,0.42,2021-03-09,06:36,N,nominal,1.0NRT,296.6,6.9,D
19.33655,103.65833,333.3,0.54,0.42,2021-03-09,06:36,N,nominal,1.0NRT,299.6,9.1,D
18.04286,95.0882,367,0.52,0.41,2021-03-09,06:36,N,high,1.0NRT,325.1,21.3,D
18.01665,94.95887,335,0.52,0.42,2021-03-09,06:36,N,nominal,1.0NRT,307.4,3.7,D
18.03742,95.07924,341.1,0.52,0.41,2021-03-09,06:36,N,nominal,1.0NRT,311.5,13.8,D
18.03825,95.08408,350.1,0.52,0.41,2021-03-09,06:36,N,nominal,1.0NRT,315.9,13.8,D
18.0399,95.09368,343,0.51,0.41,2021-03-09,06:36,N,nominal,1.0NRT,312.1,21.3,D
18.50497,97.91447,337.7,0.4,0.37,2021-03-09,06:36,N,low,1.0NRT,308.8,2.2,D
19.30844,103.47372,346.4,0.53,0.42,2021-03-09,06:36,N,nominal,1.0NRT,298.6,6.9,D
19.32995,103.63804,334.9,0.54,0.42,2021-03-09,06:36,N,nominal,1.0NRT,297,10.6,D
19.3313,103.6484,338.5,0.54,0.42,2021-03-09,06:36,N,nominal,1.0NRT,301.3,23.4,D
19.33468,103.67436,331.7,0.54,0.42,2021-03-09,06:36,N,nominal,1.0NRT,299.6,5.9,D
18.03908,95.08887,367,0.52,0.41,2021-03-09,06:36,N,high,1.0NRT,322,21.3,D
18.03447,95.08479,337,0.52,0.41,2021-03-09,06:36,N,nominal,1.0NRT,309.3,3,D
18.03529,95.08957,354,0.52,0.41,2021-03-09,06:36,N,nominal,1.0NRT,314.4,17.9,D
18.55476,98.25359,331.9,0.39,0.36,2021-03-09,06:36,N,low,1.0NRT,303.1,1.7,D
18.16979,95.90179,342.9,0.47,0.4,2021-03-09,06:36,N,nominal,1.0NRT,311.5,5.3,D
18.22839,96.25191,333.3,0.45,0.39,2021-03-09,06:36,N,nominal,1.0NRT,307.3,3.3,D
18.43219,97.50028,345.7,0.41,0.37,2021-03-09,06:36,N,nominal,1.0NRT,309.5,3.9,D
18.4328,97.50404,348.7,0.41,0.37,2021-03-09,06:36,N,nominal,1.0NRT,311.9,3.9,D
18.80879,99.9454,350.3,0.39,0.36,2021-03-09,06:36,N,nominal,1.0NRT,308.8,6.4,D
18.17516,95.95589,336.4,0.46,0.39,2021-03-09,06:36,N,nominal,1.0NRT,309.7,3.8,D
18.09687,95.51602,345.2,0.49,0.4,2021-03-09,06:36,N,nominal,1.0NRT,314,7,D
19.03464,101.56232,349.7,0.43,0.38,2021-03-09,06:36,N,nominal,1.0NRT,304.8,16.5,D
19.29899,103.5213,344.4,0.53,0.42,2021-03-09,06:36,N,nominal,1.0NRT,299.4,8.9,D
17.99078,94.9233,337.8,0.53,0.42,2021-03-09,06:36,N,nominal,1.0NRT,306.7,5.2,D
18.09239,95.51212,341.3,0.49,0.4,2021-03-09,06:36,N,nominal,1.0NRT,313.4,3.3,D
18.2477,96.45575,339.2,0.44,0.38,2021-03-09,06:36,N,nominal,1.0NRT,311.7,3.9,D
19.0271,101.55924,343.2,0.43,0.38,2021-03-09,06:36,N,nominal,1.0NRT,306.9,31.7,D
19.0236,101.55969,344.1,0.43,0.38,2021-03-09,06:36,N,nominal,1.0NRT,301.5,4.6,D
18.33393,97.02289,333.6,0.42,0.38,2021-03-09,06:36,N,nominal,1.0NRT,301.4,2.1,D
17.97996,94.9516,341.7,0.52,0.42,2021-03-09,06:36,N,nominal,1.0NRT,307.2,5.7,D
18.15965,96.03995,343.6,0.46,0.39,2021-03-09,06:36,N,nominal,1.0NRT,305.6,6,D
18.16036,96.04415,344.4,0.46,0.39,2021-03-09,06:36,N,nominal,1.0NRT,305.2,6,D
18.32694,97.04511,343.6,0.42,0.38,2021-03-09,06:36,N,nominal,1.0NRT,304.5,10.9,D
18.42859,97.67309,334.1,0.4,0.37,2021-03-09,06:36,N,low,1.0NRT,305.3,2.6,D
18.45741,97.85365,333.3,0.4,0.37,2021-03-09,06:36,N,nominal,1.0NRT,305.8,2.5,D
18.66703,99.2028,334.6,0.38,0.36,2021-03-09,06:36,N,nominal,1.0NRT,308.3,2.6,D
18.32084,97.02945,332,0.42,0.38,2021-03-09,06:36,N,low,1.0NRT,302.9,2.1,D
18.45406,97.85424,332.5,0.4,0.37,2021-03-09,06:36,N,nominal,1.0NRT,306.9,2.5,D
18.66372,99.20334,338.4,0.38,0.36,2021-03-09,06:36,N,nominal,1.0NRT,308.6,2.6,D
18.28426,96.8287,332.2,0.43,0.38,2021-03-09,06:36,N,low,1.0NRT,306.1,3.6,D
18.31877,97.0384,330.4,0.42,0.38,2021-03-09,06:36,N,low,1.0NRT,302.7,6.7,D
18.31943,97.04246,331.9,0.42,0.38,2021-03-09,06:36,N,nominal,1.0NRT,302.2,4.4,D
18.4507,97.85481,337.8,0.4,0.37,2021-03-09,06:36,N,nominal,1.0NRT,306.5,2.7,D
18.45721,97.89577,336.6,0.4,0.37,2021-03-09,06:36,N,nominal,1.0NRT,310.7,2.2,D
18.57639,98.65539,333.8,0.39,0.36,2021-03-09,06:36,N,nominal,1.0NRT,307.2,2.1,D
19.94717,109.68182,341.7,0.44,0.62,2021-03-09,06:36,N,nominal,1.0NRT,289.5,2.8,D
18.3153,97.03886,355.8,0.42,0.38,2021-03-09,06:36,N,nominal,1.0NRT,306,6.7,D
19.50224,105.54308,334.8,0.47,0.48,2021-03-09,06:36,N,nominal,1.0NRT,293.9,3.7,D
18.41467,97.69436,338.9,0.4,0.37,2021-03-09,06:36,N,low,1.0NRT,312.3,4.1,D
18.56588,98.6534,345.9,0.39,0.36,2021-03-09,06:36,N,nominal,1.0NRT,311.1,8.1,D
18.36209,97.39017,339.6,0.41,0.37,2021-03-09,06:36,N,nominal,1.0NRT,306,3.6,D
18.37322,97.45881,340.3,0.41,0.37,2021-03-09,06:36,N,nominal,1.0NRT,311.9,3,D
19.13885,102.67748,345.9,0.48,0.4,2021-03-09,06:36,N,nominal,1.0NRT,291.7,6.8,D
19.21167,103.23685,331.4,0.51,0.41,2021-03-09,06:36,N,nominal,1.0NRT,298.2,6.7,D
18.40315,97.66579,346.6,0.4,0.37,2021-03-09,06:36,N,nominal,1.0NRT,312.2,17.9,D
18.40378,97.66968,333.7,0.4,0.37,2021-03-09,06:36,N,nominal,1.0NRT,308.4,1.4,D
18.43331,97.85396,333.5,0.4,0.37,2021-03-09,06:36,N,low,1.0NRT,306,2.7,D
19.22549,103.37497,339.3,0.52,0.41,2021-03-09,06:36,N,nominal,1.0NRT,299.7,14.2,D
19.92807,109.79267,367,0.44,0.63,2021-03-09,06:36,N,high,1.0NRT,290.1,10.5,D
18.40515,97.69984,338.1,0.4,0.37,2021-03-09,06:36,N,nominal,1.0NRT,311.6,2.1,D
19.22168,103.37553,336.9,0.52,0.41,2021-03-09,06:36,N,nominal,1.0NRT,304,23.8,D
18.12461,96.09505,333.7,0.46,0.39,2021-03-09,06:36,N,low,1.0NRT,305.7,2.9,D
18.56074,98.79606,347.2,0.39,0.36,2021-03-09,06:36,N,nominal,1.0NRT,317,16,D
18.5613,98.79969,356.3,0.39,0.36,2021-03-09,06:36,N,nominal,1.0NRT,318.4,16,D
18.55742,98.79662,346.4,0.39,0.36,2021-03-09,06:36,N,nominal,1.0NRT,314.3,3.5,D
18.55798,98.80025,345.8,0.39,0.36,2021-03-09,06:36,N,nominal,1.0NRT,314.1,3.5,D
19.1261,102.86816,341,0.49,0.4,2021-03-09,06:36,N,nominal,1.0NRT,297.5,7.4,D
17.89866,94.91593,335.9,0.53,0.42,2021-03-09,06:36,N,low,1.0NRT,306,7.3,D
23.49297,93.11954,345.3,0.54,0.42,2021-03-09,06:36,N,nominal,1.0NRT,293.6,144.3,D
21.72714,98.13017,336.4,0.38,0.36,2021-03-09,06:36,N,nominal,1.0NRT,306.1,2.8,D
20.17056,97.8083,337.5,0.39,0.36,2021-03-09,06:36,N,low,1.0NRT,310.9,2.1,D
19.34299,96.39044,350.5,0.43,0.38,2021-03-09,06:36,N,nominal,1.0NRT,318.4,13.7,D
18.60696,97.6497,350.7,0.4,0.37,2021-03-09,06:36,N,nominal,1.0NRT,309.3,5.2,D
-6.13503,155.17113,303.6,0.64,0.72,2021-03-09,14:06,N,nominal,1.0NRT,280.2,0.8,N
-6.1311,155.1873,297.7,0.64,0.72,2021-03-09,14:06,N,nominal,1.0NRT,278.8,2.4,N
-6.1289,155.17534,317.8,0.64,0.72,2021-03-09,14:06,N,nominal,1.0NRT,281.5,2.4,N
30.99454,117.7796,302.2,0.54,0.51,2021-03-09,17:18,N,nominal,1.0NRT,280.7,1.3,N
30.85303,117.74754,296.6,0.54,0.51,2021-03-09,17:18,N,nominal,1.0NRT,279.6,1.8,N
30.84583,117.77551,324.9,0.53,0.5,2021-03-09,17:18,N,nominal,1.0NRT,284,3.9,N
30.85532,117.75358,298,0.54,0.5,2021-03-09,17:18,N,nominal,1.0NRT,279.4,0.9,N
30.84382,117.77502,324,0.53,0.5,2021-03-09,17:18,N,nominal,1.0NRT,282.9,3,N
30.84328,117.78064,306.5,0.53,0.5,2021-03-09,17:18,N,nominal,1.0NRT,280.2,3,N
30.7482,117.40424,307.5,0.56,0.51,2021-03-09,17:18,N,nominal,1.0NRT,280.8,1.4,N
30.74446,117.39236,317.6,0.56,0.52,2021-03-09,17:18,N,nominal,1.0NRT,282.7,3.8,N
23.79349,117.62663,300.4,0.45,0.47,2021-03-09,17:18,N,nominal,1.0NRT,286.4,0.9,N
23.79399,117.62225,301.7,0.45,0.47,2021-03-09,17:18,N,nominal,1.0NRT,286,0.9,N
24.0209,117.38699,310,0.47,0.48,2021-03-09,17:18,N,nominal,1.0NRT,284.8,1.6,N
24.02531,117.38734,313.5,0.47,0.48,2021-03-09,17:18,N,nominal,1.0NRT,285.2,2,N
23.82142,120.45248,297.9,0.47,0.4,2021-03-09,17:18,N,nominal,1.0NRT,287.6,0.5,N
23.82131,120.44997,297.7,0.47,0.4,2021-03-09,17:18,N,nominal,1.0NRT,286.9,0.6,N
24.22417,120.49142,300.4,0.48,0.4,2021-03-09,17:18,N,nominal,1.0NRT,290.2,1.5,N
24.2272,120.4967,308.3,0.48,0.4,2021-03-09,17:18,N,nominal,1.0NRT,290.6,1.8,N
29.25146,117.17829,297,0.56,0.51,2021-03-09,17:18,N,nominal,1.0NRT,281.1,1,N
29.25203,117.1722,299.1,0.56,0.51,2021-03-09,17:18,N,nominal,1.0NRT,280.5,1,N
29.25624,117.17856,299.4,0.56,0.51,2021-03-09,17:18,N,nominal,1.0NRT,280.8,1,N
29.94297,115.37218,297.8,0.36,0.58,2021-03-09,17:18,N,nominal,1.0NRT,278.6,0.7,N
30.11556,115.27144,303.8,0.37,0.58,2021-03-09,17:18,N,nominal,1.0NRT,282.4,1.1,N
30.11229,115.27329,299.2,0.37,0.58,2021-03-09,17:18,N,nominal,1.0NRT,280.7,0.8,N
23.13097,113.50507,301.1,0.4,0.6,2021-03-09,17:24,N,nominal,1.0NRT,286.5,0.4,N
23.33696,113.14626,299.1,0.42,0.61,2021-03-09,17:24,N,nominal,1.0NRT,285.3,0.9,N
22.53442,120.35648,302.1,0.46,0.39,2021-03-09,17:24,N,nominal,1.0NRT,291,1.7,N
22.53679,120.36607,305.8,0.46,0.39,2021-03-09,17:24,N,nominal,1.0NRT,290.9,1,N
22.53741,120.36156,304.2,0.46,0.39,2021-03-09,17:24,N,nominal,1.0NRT,291.8,1.8,N
22.53866,120.35255,303.6,0.46,0.39,2021-03-09,17:24,N,nominal,1.0NRT,291.5,0.9,N
12.37813,107.14807,317.6,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,280.2,3.5,N
12.37218,107.15001,324.9,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,280.1,4.5,N
10.32961,123.06882,331.3,0.42,0.38,2021-03-09,17:24,N,nominal,1.0NRT,287.5,3.4,N
10.3282,123.06758,311.1,0.42,0.38,2021-03-09,17:24,N,nominal,1.0NRT,287.5,1.7,N
10.33102,123.07194,302.7,0.42,0.38,2021-03-09,17:24,N,nominal,1.0NRT,284.6,0.5,N
10.33165,123.06812,325.5,0.42,0.38,2021-03-09,17:24,N,nominal,1.0NRT,287.6,1.7,N
10.33448,123.07248,299.4,0.42,0.38,2021-03-09,17:24,N,nominal,1.0NRT,284.7,0.3,N
12.50656,107.13939,300,0.79,0.78,2021-03-09,17:24,N,nominal,1.0NRT,285.4,0.8,N
22.54291,120.34859,301.8,0.46,0.39,2021-03-09,17:24,N,nominal,1.0NRT,291.2,0.9,N
22.53539,120.35437,305.4,0.46,0.39,2021-03-09,17:24,N,nominal,1.0NRT,291.5,2.9,N
22.53782,120.364,310.6,0.46,0.39,2021-03-09,17:24,N,nominal,1.0NRT,291.2,1.5,N
22.54204,120.36005,311.1,0.46,0.39,2021-03-09,17:24,N,nominal,1.0NRT,292.8,2.8,N
22.54324,120.35101,307.9,0.46,0.39,2021-03-09,17:24,N,nominal,1.0NRT,290.8,1.2,N
22.54686,120.35158,308.7,0.46,0.39,2021-03-09,17:24,N,nominal,1.0NRT,292.2,1.2,N
23.32748,113.14359,296.6,0.42,0.61,2021-03-09,17:24,N,nominal,1.0NRT,285,0.5,N
23.33894,113.14461,306,0.42,0.61,2021-03-09,17:24,N,nominal,1.0NRT,285.9,1,N
5.20755,114.74403,295.1,0.39,0.44,2021-03-09,17:24,N,nominal,1.0NRT,263.3,0.5,N
5.21158,114.74464,315.4,0.39,0.44,2021-03-09,17:24,N,nominal,1.0NRT,263.4,0.5,N
5.21211,114.74111,301,0.39,0.44,2021-03-09,17:24,N,nominal,1.0NRT,263.5,1.1,N
6.34773,115.65868,305.2,0.53,0.42,2021-03-09,17:24,N,nominal,1.0NRT,264.8,0.9,N
6.61692,115.78956,304.6,0.53,0.42,2021-03-09,17:24,N,nominal,1.0NRT,272,0.9,N
7.38219,115.84978,334.6,0.54,0.42,2021-03-09,17:24,N,nominal,1.0NRT,292.2,13.1,N
10.13028,108.56444,312.2,0.59,0.7,2021-03-09,17:24,N,nominal,1.0NRT,290.7,1.9,N
10.1368,108.56528,315.9,0.59,0.7,2021-03-09,17:24,N,nominal,1.0NRT,291,1.9,N
10.12953,108.5653,302.5,0.59,0.7,2021-03-09,17:24,N,nominal,1.0NRT,290.8,2.3,N
10.37962,108.35641,304,0.61,0.71,2021-03-09,17:24,N,nominal,1.0NRT,292.2,0.8,N
22.54166,120.35764,315.4,0.46,0.39,2021-03-09,17:24,N,nominal,1.0NRT,293.1,1.8,N
15.37343,108.79956,301.1,0.66,0.73,2021-03-09,17:24,N,nominal,1.0NRT,289.6,2.1,N
15.38151,108.78743,301.8,0.66,0.73,2021-03-09,17:24,N,nominal,1.0NRT,290.2,3.9,N
14.0109,120.9987,319.4,0.39,0.36,2021-03-09,17:24,N,nominal,1.0NRT,308,6.7,N
15.72081,108.01807,302.7,0.75,0.77,2021-03-09,17:24,N,nominal,1.0NRT,288.6,1.4,N
14.58787,121.20459,306.4,0.39,0.36,2021-03-09,17:24,N,nominal,1.0NRT,292.7,0.5,N
14.70917,121.01028,325,0.39,0.36,2021-03-09,17:24,N,nominal,1.0NRT,292.4,1.2,N
14.9344,120.11673,307.1,0.41,0.37,2021-03-09,17:24,N,nominal,1.0NRT,293.9,1.5,N
14.89884,121.07417,307.9,0.39,0.36,2021-03-09,17:24,N,nominal,1.0NRT,292.4,1.3,N
15.09625,120.57471,302.4,0.4,0.37,2021-03-09,17:24,N,nominal,1.0NRT,290.6,0.5,N
15.11203,120.65274,306.7,0.4,0.37,2021-03-09,17:24,N,nominal,1.0NRT,292.4,0.7,N
15.20203,120.05295,315.7,0.41,0.37,2021-03-09,17:24,N,nominal,1.0NRT,293,1.2,N
15.05202,121.06901,295.9,0.39,0.36,2021-03-09,17:24,N,nominal,1.0NRT,282.8,0.7,N
15.20544,120.05351,317.8,0.41,0.37,2021-03-09,17:24,N,nominal,1.0NRT,293.7,1.5,N
15.4038,120.42873,301.9,0.4,0.37,2021-03-09,17:24,N,nominal,1.0NRT,289.4,0.4,N
15.40468,120.42887,301.8,0.4,0.37,2021-03-09,17:24,N,nominal,1.0NRT,289.4,0.3,N
15.51845,120.13133,301.2,0.41,0.37,2021-03-09,17:24,N,nominal,1.0NRT,287.9,0.8,N
15.51188,120.31538,302,0.41,0.37,2021-03-09,17:24,N,nominal,1.0NRT,290,1,N
16.17482,119.81041,304.9,0.43,0.38,2021-03-09,17:24,N,nominal,1.0NRT,292.9,0.4,N
16.49813,120.41348,306.1,0.41,0.37,2021-03-09,17:24,N,nominal,1.0NRT,291.9,0.4,N
17.21513,120.84535,306.7,0.4,0.37,2021-03-09,17:24,N,nominal,1.0NRT,289.2,0.9,N
17.63911,120.83155,303.7,0.41,0.37,2021-03-09,17:24,N,nominal,1.0NRT,292.4,0.7,N
17.70078,120.55376,314.7,0.41,0.37,2021-03-09,17:24,N,nominal,1.0NRT,292.7,1.1,N
18.44032,120.81373,303.1,0.41,0.37,2021-03-09,17:24,N,nominal,1.0NRT,291.6,0.5,N
20.24654,114.89732,305.5,0.6,0.53,2021-03-09,17:24,N,nominal,1.0NRT,290.2,1.7,N
14.22751,107.78204,318.8,0.75,0.77,2021-03-09,17:24,N,nominal,1.0NRT,291.3,6.3,N
14.40234,108.07407,298.7,0.72,0.75,2021-03-09,17:24,N,nominal,1.0NRT,288.1,0.9,N
12.76423,121.11533,317.3,0.38,0.36,2021-03-09,17:24,N,nominal,1.0NRT,291.8,0.7,N
12.76752,121.11594,303.3,0.38,0.36,2021-03-09,17:24,N,nominal,1.0NRT,290.1,0.7,N
14.66982,107.93256,305.5,0.74,0.76,2021-03-09,17:24,N,nominal,1.0NRT,288.8,1.4,N
14.67198,107.98651,299.7,0.73,0.76,2021-03-09,17:24,N,nominal,1.0NRT,287.6,1,N
13.30835,122.04694,321,0.39,0.36,2021-03-09,17:24,N,nominal,1.0NRT,293.3,1.3,N
15.37198,108.79919,303.8,0.66,0.73,2021-03-09,17:24,N,nominal,1.0NRT,289.6,2.8,N
12.54727,107.5112,314.2,0.74,0.76,2021-03-09,17:24,N,nominal,1.0NRT,285.4,3.5,N
12.55096,107.51064,315.9,0.74,0.76,2021-03-09,17:24,N,nominal,1.0NRT,286,3.2,N
12.79142,107.25085,302,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290,1.2,N
12.37088,107.14709,314.5,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,281.6,3.2,N
12.79314,107.25013,304.5,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,289.6,2,N
11.11538,122.20605,324.6,0.39,0.36,2021-03-09,17:24,N,nominal,1.0NRT,288.4,1.5,N
13.11938,107.39357,302.3,0.77,0.77,2021-03-09,17:24,N,nominal,1.0NRT,289.3,0.9,N
12.98402,108.75016,300.3,0.62,0.72,2021-03-09,17:24,N,nominal,1.0NRT,286,1.1,N
13.47829,107.50887,303.2,0.76,0.77,2021-03-09,17:24,N,nominal,1.0NRT,288.9,1,N
11.97574,119.31196,316.7,0.41,0.37,2021-03-09,17:24,N,nominal,1.0NRT,291.8,1,N
13.50581,107.38535,321.5,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290.1,5.2,N
13.50666,107.38985,301.9,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,289.7,2.3,N
13.50739,107.38245,318.2,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,289.9,2.3,N
13.54585,107.3649,305.1,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290.3,2.5,N
13.60207,107.31856,308.9,0.79,0.78,2021-03-09,17:24,N,nominal,1.0NRT,289.6,1.3,N
13.61688,107.38866,304.4,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290.2,1.7,N
13.62415,107.38931,304.2,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290.7,1.7,N
13.61667,107.52972,301.7,0.76,0.77,2021-03-09,17:24,N,nominal,1.0NRT,289.7,0.9,N
13.63141,107.39014,310.6,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290.8,2.5,N
13.60389,107.31743,308.2,0.79,0.78,2021-03-09,17:24,N,nominal,1.0NRT,289.5,2,N
13.61912,107.38761,305.7,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290.5,1.9,N
13.62638,107.38837,303.3,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290.8,1.9,N
13.63363,107.38937,306.4,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290.7,2,N
13.56927,108.369,325.3,0.67,0.74,2021-03-09,17:24,N,nominal,1.0NRT,283.3,5.6,N
13.56995,108.36246,330.5,0.67,0.74,2021-03-09,17:24,N,nominal,1.0NRT,283.4,5.6,N
13.79873,107.36997,302.1,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290.2,2.1,N
13.7995,107.36243,310.6,0.79,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290.2,3.4,N
13.80022,107.36932,308.5,0.79,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290,2.2,N
13.80095,107.36176,306.2,0.79,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290,2.2,N
13.88881,107.51255,302.8,0.77,0.77,2021-03-09,17:24,N,nominal,1.0NRT,290.5,2.2,N
12.10444,121.37316,306.2,0.38,0.36,2021-03-09,17:24,N,nominal,1.0NRT,293.7,1.7,N
13.9474,107.4419,304,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290,2.5,N
13.88977,107.51711,307.8,0.77,0.77,2021-03-09,17:24,N,nominal,1.0NRT,290.3,2,N
13.94859,107.4393,307.9,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290.1,2.8,N
13.95517,107.44706,307.5,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290.2,1.9,N
13.95583,107.44036,304.6,0.78,0.78,2021-03-09,17:24,N,nominal,1.0NRT,290.1,2.5,N
14.0023,108.49939,298.4,0.67,0.73,2021-03-09,17:24,N,nominal,1.0NRT,286.1,0.8,N
14.21847,107.76737,304.9,0.75,0.77,2021-03-09,17:24,N,nominal,1.0NRT,290.8,2.4,N
14.22396,107.7841,328.8,0.75,0.77,2021-03-09,17:24,N,nominal,1.0NRT,291.6,6.8,N
14.22198,107.76472,304.1,0.75,0.77,2021-03-09,17:24,N,nominal,1.0NRT,290.5,1.8,N
14.2268,107.78931,303.7,0.75,0.77,2021-03-09,17:24,N,nominal,1.0NRT,290,3.9,N
-1.45417,127.43606,307.5,0.37,0.58,2021-03-09,17:30,N,nominal,1.0NRT,285.8,2.4,N
-1.45463,127.43901,306.2,0.37,0.58,2021-03-09,17:30,N,nominal,1.0NRT,284.9,2.4,N
-1.45951,127.4349,343.5,0.37,0.58,2021-03-09,17:30,N,nominal,1.0NRT,284.9,2.4,N
-1.45997,127.43786,323.9,0.37,0.58,2021-03-09,17:30,N,nominal,1.0NRT,285,2.4,N
-3.87057,122.40143,302.4,0.56,0.43,2021-03-09,17:30,N,nominal,1.0NRT,284.5,1,N
-3.87133,122.40652,309.1,0.56,0.43,2021-03-09,17:30,N,nominal,1.0NRT,285.2,1.8,N
-3.90142,122.41758,324.5,0.57,0.43,2021-03-09,17:30,N,nominal,1.0NRT,285.7,5.1,N
-3.90219,122.42267,306.7,0.57,0.43,2021-03-09,17:30,N,nominal,1.0NRT,284.7,1.1,N
23.21987,94.66427,300.1,0.49,0.4,2021-03-09,19:00,N,nominal,1.0NRT,290.1,0.4,N
22.81633,97.2748,299.3,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,287.2,0.3,N
22.81576,97.27859,297.8,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,287,0.3,N
22.81519,97.28239,298,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,286.8,0.3,N
22.78778,97.44147,313.1,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,289,1,N
22.74939,97.67157,310.7,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,288.1,1.3,N
23.27064,93.95164,312.5,0.53,0.42,2021-03-09,19:00,N,nominal,1.0NRT,290.4,1.6,N
23.14838,94.84851,308.8,0.48,0.4,2021-03-09,19:00,N,nominal,1.0NRT,291,2.1,N
22.75772,97.57216,299.6,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,288.5,0.5,N
22.64066,98.33112,301.5,0.38,0.36,2021-03-09,19:00,N,nominal,1.0NRT,286.8,0.5,N
22.77342,97.42336,309.5,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,289.9,1.5,N
23.30334,93.53872,311.6,0.56,0.43,2021-03-09,19:00,N,nominal,1.0NRT,285.8,1.5,N
23.28733,93.66596,297.9,0.55,0.43,2021-03-09,19:00,N,nominal,1.0NRT,286.9,0.9,N
22.71259,97.73429,327.8,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,286.2,2.3,N
23.15853,94.57427,303.1,0.49,0.4,2021-03-09,19:00,N,nominal,1.0NRT,290.3,1,N
22.94297,96.14846,309.8,0.42,0.38,2021-03-09,19:00,N,nominal,1.0NRT,293.2,1.3,N
22.75849,97.40898,298.2,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,286.9,0.4,N
22.7127,97.71125,308.4,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,285.4,0.8,N
22.70939,97.71066,340.2,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,287,7.4,N
22.75516,97.40841,298.7,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,286.5,0.8,N
23.09684,94.98208,307.6,0.47,0.4,2021-03-09,19:00,N,nominal,1.0NRT,283.3,1.7,N
23.36851,92.80343,303.4,0.41,0.45,2021-03-09,19:00,N,nominal,1.0NRT,289,1.8,N
23.27033,93.61007,300.3,0.55,0.43,2021-03-09,19:00,N,nominal,1.0NRT,288.5,0.8,N
22.74736,97.4148,302.8,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,286.3,0.6,N
23.26578,93.61444,299.4,0.55,0.43,2021-03-09,19:00,N,nominal,1.0NRT,288.6,0.8,N
23.26424,93.59467,310.8,0.56,0.43,2021-03-09,19:00,N,nominal,1.0NRT,289.3,2.1,N
23.19097,94.17646,302.9,0.52,0.41,2021-03-09,19:00,N,nominal,1.0NRT,291.2,1.6,N
23.26032,93.59392,317.1,0.56,0.43,2021-03-09,19:00,N,nominal,1.0NRT,289.3,2.1,N
23.2597,93.59888,307.1,0.56,0.43,2021-03-09,19:00,N,nominal,1.0NRT,289.4,1.8,N
22.73736,97.41309,297.6,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,286.8,0.2,N
23.18276,94.14944,306,0.52,0.41,2021-03-09,19:00,N,nominal,1.0NRT,290.1,1.6,N
22.68506,97.71397,318.6,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,290.3,1.9,N
22.85886,96.44283,299,0.41,0.37,2021-03-09,19:00,N,nominal,1.0NRT,288.8,0.6,N
22.62711,98.00381,298.1,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,287.5,0.4,N
22.68503,97.60186,302.1,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,287.3,1.4,N
23.15473,94.1562,304.3,0.52,0.41,2021-03-09,19:00,N,nominal,1.0NRT,291.2,1.2,N
22.67896,97.59687,299.1,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,286.8,0.9,N
22.67839,97.60067,310.3,0.39,0.36,2021-03-09,19:00,N,nominal,1.0NRT,288.4,0.9,N
